tiplabel	gen	fam	ord	clade	higher	genes	samp	PC	Source_upham	ID_upham	extinct?	newSinceMSW3?	IFnew_Category	IFnew_GeoRegion	IFnew_Citation
Tadarida_kuboriensis_MOLOSSIDAE_CHIROPTERA	Tadarida	MOLOSSIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC17_VespertilionidRelated	IUCN	136201	0	0	NA	NA	NA
Tadarida_latouchei_MOLOSSIDAE_CHIROPTERA	Tadarida	MOLOSSIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC17_VespertilionidRelated	IUCN	40036	0	0	NA	NA	NA
Tadarida_lobata_MOLOSSIDAE_CHIROPTERA	Tadarida	MOLOSSIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC17_VespertilionidRelated	IUCN	21317	0	0	NA	NA	NA
Tadarida_teniotis_MOLOSSIDAE_CHIROPTERA	Tadarida	MOLOSSIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	3	sampled	PC17_VespertilionidRelated	IUCN	21311	0	0	NA	NA	NA
Tadarida_ventralis_MOLOSSIDAE_CHIROPTERA	Tadarida	MOLOSSIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC17_VespertilionidRelated	IUCN	21318	0	0	NA	NA	NA
Taeromys_arcuatus_MURIDAE_RODENTIA	Taeromys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21328	0	0	NA	NA	NA
Taeromys_callitrichus_MURIDAE_RODENTIA	Taeromys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21329	0	0	NA	NA	NA
Taeromys_celebensis_MURIDAE_RODENTIA	Taeromys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC11_Muridae	IUCN	21330	0	0	NA	NA	NA
Taeromys_hamatus_MURIDAE_RODENTIA	Taeromys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21331	0	0	NA	NA	NA
Taeromys_microbullatus_MURIDAE_RODENTIA	Taeromys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	136654	0	0	NA	NA	NA
Taeromys_punicans_MURIDAE_RODENTIA	Taeromys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21332	0	0	NA	NA	NA
Taeromys_taerae_MURIDAE_RODENTIA	Taeromys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21333	0	0	NA	NA	NA
Talpa_altaica_TALPIDAE_EULIPOTYPHLA	Talpa	TALPIDAE	EULIPOTYPHLA	Talpidae	Laurasiatheria	26	sampled	PC15_Eulipotyphla	IUCN	41478	0	0	NA	NA	NA
Talpa_caeca_TALPIDAE_EULIPOTYPHLA	Talpa	TALPIDAE	EULIPOTYPHLA	Talpidae	Laurasiatheria	3	sampled	PC15_Eulipotyphla	IUCN	41479	0	0	NA	NA	NA
Talpa_caucasica_TALPIDAE_EULIPOTYPHLA	Talpa	TALPIDAE	EULIPOTYPHLA	Talpidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	41480	0	0	NA	NA	NA
Talpa_davidiana_TALPIDAE_EULIPOTYPHLA	Talpa	TALPIDAE	EULIPOTYPHLA	Talpidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	135458	0	0	NA	NA	NA
Talpa_europaea_TALPIDAE_EULIPOTYPHLA	Talpa	TALPIDAE	EULIPOTYPHLA	Talpidae	Laurasiatheria	20	sampled	PC15_Eulipotyphla	IUCN	41481	0	0	NA	NA	NA
Talpa_levantis_TALPIDAE_EULIPOTYPHLA	Talpa	TALPIDAE	EULIPOTYPHLA	Talpidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	41482	0	0	NA	NA	NA
Talpa_occidentalis_TALPIDAE_EULIPOTYPHLA	Talpa	TALPIDAE	EULIPOTYPHLA	Talpidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	41483	0	0	NA	NA	NA
Talpa_romana_TALPIDAE_EULIPOTYPHLA	Talpa	TALPIDAE	EULIPOTYPHLA	Talpidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	41484	0	0	NA	NA	NA
Talpa_stankovici_TALPIDAE_EULIPOTYPHLA	Talpa	TALPIDAE	EULIPOTYPHLA	Talpidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	41485	0	0	NA	NA	NA
Tamandua_mexicana_MYRMECOPHAGIDAE_PILOSA	Tamandua	MYRMECOPHAGIDAE	PILOSA	Xenarthra	Xenart.	0	imputed	PC3_Xenarthra	IUCN	21349	0	0	NA	NA	NA
Tamandua_tetradactyla_MYRMECOPHAGIDAE_PILOSA	Tamandua	MYRMECOPHAGIDAE	PILOSA	Xenarthra	Xenart.	23	sampled	PC3_Xenarthra	IUCN	21350	0	0	NA	NA	NA
Tamias_alpinus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42568	0	0	NA	NA	NA
Tamias_amoenus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	4	sampled	PC13_SquirrelRelated	IUCN	42569	0	0	NA	NA	NA
Tamias_bulleri_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	21356	0	0	NA	NA	NA
Tamias_canipes_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	21364	0	0	NA	NA	NA
Tamias_cinereicollis_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42570	0	0	NA	NA	NA
Tamias_dorsalis_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42571	0	0	NA	NA	NA
Tamias_durangae_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	21357	0	0	NA	NA	NA
Tamias_merriami_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	21358	0	0	NA	NA	NA
Tamias_minimus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	2	sampled	PC13_SquirrelRelated	IUCN	42572	0	0	NA	NA	NA
Tamias_obscurus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	21359	0	0	NA	NA	NA
Tamias_ochrogenys_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42573	0	0	NA	NA	NA
Tamias_palmeri_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	21355	0	0	NA	NA	NA
Tamias_panamintinus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42574	0	0	NA	NA	NA
Tamias_quadrimaculatus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42575	0	0	NA	NA	NA
Tamias_quadrivittatus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42576	0	0	NA	NA	NA
Tamias_ruficaudus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	2	sampled	PC13_SquirrelRelated	IUCN	42577	0	0	NA	NA	NA
Tamias_rufus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42578	0	0	NA	NA	NA
Tamias_senex_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	2	sampled	PC13_SquirrelRelated	IUCN	42579	0	0	NA	NA	NA
Tamias_sibiricus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	8	sampled	PC13_SquirrelRelated	IUCN	21360	0	0	NA	NA	NA
Tamias_siskiyou_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42580	0	0	NA	NA	NA
Tamias_sonomae_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42581	0	0	NA	NA	NA
Tamias_speciosus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42582	0	0	NA	NA	NA
Tamias_striatus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	28	sampled	PC13_SquirrelRelated	IUCN	42583	0	0	NA	NA	NA
Tamias_townsendii_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42584	0	0	NA	NA	NA
Tamias_umbrinus_SCIURIDAE_RODENTIA	Tamias	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	42585	0	0	NA	NA	NA
Tamiasciurus_douglasii_SCIURIDAE_RODENTIA	Tamiasciurus	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	2	sampled	PC13_SquirrelRelated	IUCN	42586	0	0	NA	NA	NA
Tamiasciurus_hudsonicus_SCIURIDAE_RODENTIA	Tamiasciurus	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	6	sampled	PC13_SquirrelRelated	IUCN	42587	0	0	NA	NA	NA
Tamiasciurus_mearnsi_SCIURIDAE_RODENTIA	Tamiasciurus	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	1	sampled	PC13_SquirrelRelated	IUCN	21378	0	0	NA	NA	NA
Tamiops_macclellandii_SCIURIDAE_RODENTIA	Tamiops	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	3	sampled	PC13_SquirrelRelated	IUCN	21379	0	0	NA	NA	NA
Tamiops_maritimus_SCIURIDAE_RODENTIA	Tamiops	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	3	sampled	PC13_SquirrelRelated	IUCN	21380	0	0	NA	NA	NA
Tamiops_rodolphii_SCIURIDAE_RODENTIA	Tamiops	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	3	sampled	PC13_SquirrelRelated	IUCN	21381	0	0	NA	NA	NA
Tamiops_swinhoei_SCIURIDAE_RODENTIA	Tamiops	SCIURIDAE	RODENTIA	Squirrel-related	Euarchontoglires	6	sampled	PC13_SquirrelRelated	IUCN	21382	0	0	NA	NA	NA
Tapecomys_primus_CRICETIDAE_RODENTIA	Tapecomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC12_Cricetidae	IUCN	136772	0	0	NA	NA	NA
Taphozous_achates_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC18_EmballonuridRelated	IUCN	21453	0	0	NA	NA	NA
Taphozous_australis_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC18_EmballonuridRelated	IUCN	21452	0	0	NA	NA	NA
Taphozous_georgianus_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC18_EmballonuridRelated	IUCN	21454	0	0	NA	NA	NA
Taphozous_hamiltoni_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC18_EmballonuridRelated	IUCN	21455	0	0	NA	NA	NA
Taphozous_hildegardeae_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	1	sampled	PC18_EmballonuridRelated	IUCN	21456	0	0	NA	NA	NA
Taphozous_hilli_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC18_EmballonuridRelated	IUCN	21457	0	0	NA	NA	NA
Taphozous_kapalgensis_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC18_EmballonuridRelated	IUCN	21458	0	0	NA	NA	NA
Taphozous_longimanus_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	1	sampled	PC18_EmballonuridRelated	IUCN	21459	0	0	NA	NA	NA
Taphozous_mauritianus_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	1	sampled	PC18_EmballonuridRelated	IUCN	21460	0	0	NA	NA	NA
Taphozous_melanopogon_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	4	sampled	PC18_EmballonuridRelated	IUCN	21461	0	0	NA	NA	NA
Taphozous_nudiventris_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	13	sampled	PC18_EmballonuridRelated	IUCN	21462	0	0	NA	NA	NA
Taphozous_perforatus_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	1	sampled	PC18_EmballonuridRelated	IUCN	21463	0	0	NA	NA	NA
Taphozous_theobaldi_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC18_EmballonuridRelated	IUCN	21465	0	0	NA	NA	NA
Taphozous_troughtoni_EMBALLONURIDAE_CHIROPTERA	Taphozous	EMBALLONURIDAE	CHIROPTERA	Yangochiroptera	Laurasiatheria	0	imputed	PC18_EmballonuridRelated	IUCN	21466	0	0	NA	NA	NA
Tapirus_bairdii_TAPIRIDAE_PERISSODACTYLA	Tapirus	TAPIRIDAE	PERISSODACTYLA	Perissodactyla	Laurasiatheria	5	sampled	PC21_Perissodactyla	IUCN	21471	0	0	NA	NA	NA
Tapirus_indicus_TAPIRIDAE_PERISSODACTYLA	Tapirus	TAPIRIDAE	PERISSODACTYLA	Perissodactyla	Laurasiatheria	30	sampled	PC21_Perissodactyla	IUCN	21472	0	0	NA	NA	NA
Tapirus_kabomani_TAPIRIDAE_PERISSODACTYLA	Tapirus	TAPIRIDAE	PERISSODACTYLA	Perissodactyla	Laurasiatheria	2	sampled	PC21_Perissodactyla	newSp	100000348	0	1	deNovo	"Brazil__(Amazonas,__Mato__Grosso,__Rondonia),__Colombia"	"Cozzuol,__M.A.,__Clozato,__C.L.,__Holanda,__E.C.,__Rodriguez,__F.H.G.,__Nienow,__S.,__de__Thoisy,__B.,__Redondo,__R.A.F.__&__Santos,__F.R.__2013.__A__new__species__of__tapir__from__the__Amazon.__Journal__of__Mammalogy__94__(6):__1331-1345__[145]"
Tapirus_pinchaque_TAPIRIDAE_PERISSODACTYLA	Tapirus	TAPIRIDAE	PERISSODACTYLA	Perissodactyla	Laurasiatheria	4	sampled	PC21_Perissodactyla	IUCN	21473	0	0	NA	NA	NA
Tapirus_terrestris_TAPIRIDAE_PERISSODACTYLA	Tapirus	TAPIRIDAE	PERISSODACTYLA	Perissodactyla	Laurasiatheria	7	sampled	PC21_Perissodactyla	IUCN	21474	0	0	NA	NA	NA
Tarsipes_rostratus_TARSIPEDIDAE_DIPROTODONTIA	Tarsipes	TARSIPEDIDAE	DIPROTODONTIA	Diprodontia	Marsupialia	24	sampled	PC1_Marsupials	IUCN	40583	0	0	NA	NA	NA
Tarsius_bancanus_TARSIIDAE_PRIMATES	Tarsius	TARSIIDAE	PRIMATES	Tarsiiformes	Euarchontoglires	21	sampled	PC5_Primates	IUCN	21488	0	0	NA	NA	NA
Tarsius_dentatus_TARSIIDAE_PRIMATES	Tarsius	TARSIIDAE	PRIMATES	Tarsiiformes	Euarchontoglires	4	sampled	PC5_Primates	IUCN	21489	0	0	NA	NA	NA
Tarsius_lariang_TARSIIDAE_PRIMATES	Tarsius	TARSIIDAE	PRIMATES	Tarsiiformes	Euarchontoglires	4	sampled	PC5_Primates	IUCN	136319	0	0	NA	NA	NA
Tarsius_pelengensis_TARSIIDAE_PRIMATES	Tarsius	TARSIIDAE	PRIMATES	Tarsiiformes	Euarchontoglires	0	imputed	PC5_Primates	IUCN	21494	0	0	NA	NA	NA
Tarsius_pumilus_TARSIIDAE_PRIMATES	Tarsius	TARSIIDAE	PRIMATES	Tarsiiformes	Euarchontoglires	0	imputed	PC5_Primates	IUCN	21490	0	0	NA	NA	NA
Tarsius_sangirensis_TARSIIDAE_PRIMATES	Tarsius	TARSIIDAE	PRIMATES	Tarsiiformes	Euarchontoglires	0	imputed	PC5_Primates	IUCN	21493	0	0	NA	NA	NA
Tarsius_syrichta_TARSIIDAE_PRIMATES	Tarsius	TARSIIDAE	PRIMATES	Tarsiiformes	Euarchontoglires	30	sampled	PC5_Primates	IUCN	21492	0	0	NA	NA	NA
Tarsius_tarsier_TARSIIDAE_PRIMATES	Tarsius	TARSIIDAE	PRIMATES	Tarsiiformes	Euarchontoglires	5	sampled	PC5_Primates	IUCN	21491	0	0	NA	NA	NA
Tarsius_tumpara_TARSIIDAE_PRIMATES	Tarsius	TARSIIDAE	PRIMATES	Tarsiiformes	Euarchontoglires	0	imputed	PC5_Primates	IUCN	179234	0	0	NA	NA	NA
Tarsius_wallacei_TARSIIDAE_PRIMATES	Tarsius	TARSIIDAE	PRIMATES	Tarsiiformes	Euarchontoglires	4	sampled	PC5_Primates	IUCN	195277	0	0	NA	NA	NA
Tarsomys_apoensis_MURIDAE_RODENTIA	Tarsomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	3	sampled	PC11_Muridae	IUCN	21495	0	0	NA	NA	NA
Tarsomys_echinatus_MURIDAE_RODENTIA	Tarsomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21496	0	0	NA	NA	NA
Tasmacetus_shepherdi_ZIPHIIDAE_CETARTIODACTYLA	Tasmacetus	ZIPHIIDAE	CETARTIODACTYLA	Whippomorpha	Laurasiatheria	2	sampled	PC20_Cetartiodactyla	IUCN	21500	0	0	NA	NA	NA
Tateomys_macrocercus_MURIDAE_RODENTIA	Tateomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21507	0	0	NA	NA	NA
Tateomys_rhinogradoides_MURIDAE_RODENTIA	Tateomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21508	0	0	NA	NA	NA
Tatera_indica_MURIDAE_RODENTIA	Tatera	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC11_Muridae	IUCN	21514	0	0	NA	NA	NA
Taterillus_arenarius_MURIDAE_RODENTIA	Taterillus	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC11_Muridae	IUCN	21521	0	0	NA	NA	NA
Taterillus_congicus_MURIDAE_RODENTIA	Taterillus	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21522	0	0	NA	NA	NA
Taterillus_emini_MURIDAE_RODENTIA	Taterillus	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	5	sampled	PC11_Muridae	IUCN	21523	0	0	NA	NA	NA
Taterillus_gracilis_MURIDAE_RODENTIA	Taterillus	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC11_Muridae	IUCN	21524	0	0	NA	NA	NA
Taterillus_lacustris_MURIDAE_RODENTIA	Taterillus	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21526	0	0	NA	NA	NA
Taterillus_petteri_MURIDAE_RODENTIA	Taterillus	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC11_Muridae	IUCN	21527	0	0	NA	NA	NA
Taterillus_pygargus_MURIDAE_RODENTIA	Taterillus	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC11_Muridae	IUCN	21528	0	0	NA	NA	NA
Taterillus_tranieri_MURIDAE_RODENTIA	Taterillus	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	45077	0	0	NA	NA	NA
Taxidea_taxus_MUSTELIDAE_CARNIVORA	Taxidea	MUSTELIDAE	CARNIVORA	Caniformes	Laurasiatheria	14	sampled	PC22_Carnivora	IUCN	41663	0	0	NA	NA	NA
Tayassu_pecari_TAYASSUIDAE_CETARTIODACTYLA	Tayassu	TAYASSUIDAE	CETARTIODACTYLA	Suina	Laurasiatheria	2	sampled	PC20_Cetartiodactyla	IUCN	41778	0	0	NA	NA	NA
Tenrec_ecaudatus_TENRECIDAE_AFROSORICIDA	Tenrec	TENRECIDAE	AFROSORICIDA	Afrotheria	Afroth.	8	sampled	PC2_Afrotheria	IUCN	40595	0	0	NA	NA	NA
Tetracerus_quadricornis_BOVIDAE_CETARTIODACTYLA	Tetracerus	BOVIDAE	CETARTIODACTYLA	Ruminantia	Laurasiatheria	4	sampled	PC20_Cetartiodactyla	IUCN	21661	0	0	NA	NA	NA
Thallomys_loringi_MURIDAE_RODENTIA	Thallomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC11_Muridae	IUCN	21690	0	0	NA	NA	NA
Thallomys_nigricauda_MURIDAE_RODENTIA	Thallomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC11_Muridae	IUCN	21691	0	0	NA	NA	NA
Thallomys_paedulcus_MURIDAE_RODENTIA	Thallomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC11_Muridae	IUCN	21692	0	0	NA	NA	NA
Thallomys_shortridgei_MURIDAE_RODENTIA	Thallomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21693	0	0	NA	NA	NA
Thalpomys_cerradensis_CRICETIDAE_RODENTIA	Thalpomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC12_Cricetidae	IUCN	21694	0	0	NA	NA	NA
Thalpomys_lasiotis_CRICETIDAE_RODENTIA	Thalpomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	21695	0	0	NA	NA	NA
Thamnomys_kempi_MURIDAE_RODENTIA	Thamnomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21703	0	0	NA	NA	NA
Thamnomys_schoutedeni_MURIDAE_RODENTIA	Thamnomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	45078	0	0	NA	NA	NA
Thamnomys_venustus_MURIDAE_RODENTIA	Thamnomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC11_Muridae	IUCN	21702	0	0	NA	NA	NA
Thaptomys_nigrita_CRICETIDAE_RODENTIA	Thaptomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	8	sampled	PC12_Cricetidae	IUCN	750	0	0	NA	NA	NA
Theropithecus_gelada_CERCOPITHECIDAE_PRIMATES	Theropithecus	CERCOPITHECIDAE	PRIMATES	Catarrhini	Euarchontoglires	15	sampled	PC5_Primates	IUCN	21744	0	0	NA	NA	NA
Thomasomys_andersoni_CRICETIDAE_RODENTIA	Thomasomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	newSp	100000349	0	1	deNovo	Bolivia	"Salazar-Bravo,__J.__&__Yates,__T.L.__2007.__A__new__species__of__Thomasomys__(Cricetidae:__Sigmodontinae)__from__central__Bolivia.__pp.__747â€“774__in__Kelt,__D.A.,__Lessa,__E.P.,__Salazar-Bravo,__J.__&__Patton,__J.L.__(eds.).__2007.__The__Quintessential__Naturalist:__Honoring__the__Life__and__Legacy__of__Oliver__P.__Pearson.__University__of__California__Publications__in__Zoology__134:1-981.[61]"
Thomasomys_apeco_CRICETIDAE_RODENTIA	Thomasomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	136667	0	0	NA	NA	NA
Thomasomys_aureus_CRICETIDAE_RODENTIA	Thomasomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	6	sampled	PC12_Cricetidae	IUCN	21769	0	0	NA	NA	NA
Thomasomys_baeops_CRICETIDAE_RODENTIA	Thomasomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC12_Cricetidae	IUCN	21770	0	0	NA	NA	NA
Thomasomys_bombycinus_CRICETIDAE_RODENTIA	Thomasomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	21771	0	0	NA	NA	NA
Thomasomys_caudivarius_CRICETIDAE_RODENTIA	Thomasomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	6	sampled	PC12_Cricetidae	IUCN	136413	0	0	NA	NA	NA
Thomasomys_cinereiventer_CRICETIDAE_RODENTIA	Thomasomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	21772	0	0	NA	NA	NA
Thomasomys_cinereus_CRICETIDAE_RODENTIA	Thomasomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	21773	0	0	NA	NA	NA
Thomasomys_cinnameus_CRICETIDAE_RODENTIA	Thomasomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	136822	0	0	NA	NA	NA
Thomasomys_daphne_CRICETIDAE_RODENTIA	Thomasomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	1	sampled	PC12_Cricetidae	IUCN	21774	0	0	NA	NA	NA
Thomasomys_eleusis_CRICETIDAE_RODENTIA	Thomasomys	CRICETIDAE	RODENTIA	Mouse-related	Euarchontoglires	0	imputed	PC12_Cricetidae	IUCN	21775	0	0	NA	NA	NA
