species	S_1	S_2	S_3	EstPi_1	EstPi_2	EstPi_3	EstTheta_1	EstTheta_2	EstTheta_3	Nind	size	EstPi	EstTheta	subPi_min	subPi_mean	subPi_max	subPi_upper.CI	subPi_lower.CI	subPi_sd	subPi_se	subTheta_min	subTheta_mean	subTheta_max	subTheta_upper.CI	subTheta_lower.CI	subTheta_sd	subTheta_se	outPi	outTheta
Crocidura_fuliginosa	30	5	173	0.0245553423185002	0.00267437241121452	0.170900910874526	0.0265936643504766	0.00443320527042216	0.153835061089089	17	1139	0.0659514809646504	0.0615289690830949	0	0.0661322205721486	0.1171202809482	0.0675983554045129	0.0646660857397843	0.0236264968101038	0.000747135430506306	0	0.0641481897738316	0.110864297253635	0.0655444741484606	0.0627519053992027	0.0225008693572672	0.000711539965028533	in	in
Crocidura_fulvastra	9	3	42	0.00242305841060199	0.00109418504904787	0.0202133061211374	0.00485153049465179	0.00161983020080981	0.0227012567493942	83	1139	0.00789938150533628	0.00971703890946386	0.000351493848857645	0.00795704932940694	0.0150849443468073	0.00809504799337752	0.00781905066543636	0.00222382343160195	7.03234715791383e-05	0.000422104189384081	0.00791052889198056	0.0146341463414636	0.00804394240867107	0.00777711537529006	0.00214993461510619	6.79869020417299e-05	in	in
Crocidura_goliath	24	9	141	0.0128215927204319	0.00626969625391322	0.0897545193826519	0.0164746950127492	0.00617801062978095	0.0970793409536786	50	1139	0.0362349891626657	0.0398535999492611	0	0.0459241035114141	0.132501095050372	0.0474439427845171	0.044404264238311	0.0244919341285498	0.000774502961490286	0	0.0464077152971614	0.122556788166931	0.0476372852309837	0.045178145363339	0.0198142963921035	0.000626583068327037	in	in
Crocidura_grandiceps	8	1	59	0.00235247524064253	0.000150568395693744	0.0474210988215851	0.005614886055465	0.000701888471188859	0.0415366630848005	42	1076	0.0166127751334314	0.0159252686051547	0.000997506234413965	0.016903510061231	0.0286654135338346	0.0171773388532326	0.0166296812692295	0.00441270129999359	0.000139541867419657	0.00111430959234842	0.016635139633568	0.0273738237810094	0.0168862688784026	0.0163840103887333	0.00404690221597272	0.000127974284704565	in	in
Crocidura_grayi	40	14	169	0.0108302157236204	0.00225478106435517	0.0689829564431743	0.0211729772661353	0.00741098227340988	0.0896933103539165	85	1139	0.0273194374639102	0.0393819865056396	0.00280948200175593	0.0272244073748903	0.0717003219198127	0.0277738098207752	0.0266750049290053	0.00885352073262672	0.000279972908266231	0.00294995610184373	0.0289200431900561	0.0716380393799758	0.0295632303232568	0.0282768560568553	0.0103648439525584	0.000327765144823069	in	in
Crocidura_hikmiya	1	1	3	0.00150375939849624	0.0012531328320802	0.00326674205302174	0.00107411385606874	0.00107411385606874	0.0032308437887028	7	1139	0.00200677285839709	0.00179176148071171	0.00140474100087796	0.00202282704126427	0.00245829675153644	0.00203807241662297	0.00200758166590556	0.000245676457805987	7.76897174149173e-06	0.00126426690079017	0.00193474978050922	0.00210711150131695	0.00194972799893516	0.00191977156208328	0.000241371272307086	7.63282982223117e-06	in	in
Crocidura_hildegardeae	15	2	125	0.00981806481806482	0.00103194103194103	0.0877114777114777	0.0149662842873415	0.00199487191259927	0.124939612520615	13	1110	0.0328538278538279	0.0472497525211025	0.00306372549019608	0.0337687807860935	0.0964436407474382	0.035593901040049	0.031943660532138	0.0294114817452352	0.000930072716754073	0.00337571733993475	0.0351098580339106	0.0931721194879089	0.0369543380898815	0.0332653779779396	0.0297234614420979	0.000939938381012225	in	in
Crocidura_hirta	18	6	130	0.0173573573573574	0.00633633633633634	0.145302445302445	0.0218977150777065	0.00730034850473219	0.158309509588453	13	1110	0.0563320463320463	0.0624731666255364	0	0.0583851424680745	0.128477133427628	0.0607209795779224	0.0560493053582266	0.0376415912141908	0.00119033162989826	0	0.0576508864393618	0.119407894736841	0.0598832910166553	0.0554184818620684	0.0359747947187287	0.00113762289668179	in	in
Crocidura_jouvenetae	11	4	92	0.00625080203120131	0.00222542043122518	0.0646561298265612	0.00890999134648441	0.00324702633956069	0.0747945099354623	35	1138	0.0243615222491718	0.0289462826469496	0.000997506234413965	0.0231190857886787	0.0590686274509804	0.0239863330023458	0.0222518385750116	0.0139755314961282	0.000441945110391859	0.00119700748129675	0.0243487938601926	0.0548156301596036	0.0251353502568836	0.0235622374635017	0.0126752136209855	0.000400825448715044	in	in
Crocidura_lamottei	5	7	19	0.0111543450064851	0.0171875	0.0399739583333333	0.0111090538789113	0.0155873074781963	0.0424107142857143	7	769	0.0227568270481144	0.0230112581962142	0.0156046814044213	0.0240111905692253	0.0305747126436782	0.0243114260202583	0.0237109551181923	0.00483823981909798	0.000152998576944706	0.0163191296464189	0.0244601058326703	0.0297457220534143	0.0247174983150958	0.0242027133502447	0.00414783315335713	0.00013116600118967	in	in
Crocidura_lasiura	32	5	143	0.0147608519389035	0.00179971204607263	0.070764860870124	0.0264311449874933	0.00413106463331249	0.11845279156834	19	1127	0.0290715127636624	0.0496104660255791	0.00236453201970443	0.0299699037096026	0.123645320197044	0.0317622696108709	0.0281775378083343	0.0288836512945841	0.000913381252329568	0.00292736476184667	0.0317122057120294	0.111604157801957	0.0336695532413765	0.0297548581826822	0.0315423002970396	0.000997455115796509	in	in
Crocidura_lepidura	5	5	31	0.00318701164676397	0.00386775762936754	0.0222799937917119	0.00405194102648781	0.00405194102648781	0.0251450436720847	19	1139	0.00976727828971799	0.0110786847051748	0	0.00993257373416119	0.0254441433303222	0.0104124507845568	0.00945269668376556	0.00773313159890682	0.000244543092983652	0	0.0102674312241602	0.0247083047357586	0.0107687299161773	0.00976613253214309	0.00807833746692394	0.000255459461029548	in	in
Crocidura_leucodon	33	15	134	0.0157253075731405	0.00672984981811205	0.0701169767843206	0.0185663880474465	0.00843933008498063	0.0753990617020152	74	1137	0.0308573780585244	0.0341334809167534	0.00408542246982358	0.0310800470065309	0.0617417417417417	0.0319000114819132	0.0302600825311487	0.0132135787475811	0.000417850048843512	0.00445682451253485	0.0314960785418989	0.0590708645267151	0.0323095238710612	0.0306826332127365	0.0131085238890718	0.000414527922521953	in	in
Crocidura_mdumai	7	6	7	0.0063917143462598	0.00488980716253443	0.00620894257257894	0.0107313785087278	0.00919832443605236	0.0107348070586612	13	660	0.00583015469379106	0.0102214486812756	0.000606060606060606	0.00573654327730339	0.0126110124333925	0.00587830018961283	0.00559478636499394	0.0022843869216914	7.22386572964552e-05	0.000761904761904764	0.00613664864375046	0.0133630289532294	0.00628615980380489	0.00598713748369603	0.00240934521718204	7.61901855592829e-05	in	in
Crocidura_mindorus	28	13	122	0.0268421052631579	0.0115789473684211	0.142656112576957	0.0332120828720541	0.0154308775817044	0.145137305442647	7	1139	0.0602868012876793	0.0645259192304398	0.0344746853965467	0.0606565408252853	0.0782850453614282	0.0614648622181035	0.0598482194324671	0.0130259525845656	0.000411916788605845	0.0356666539648672	0.0629940700703205	0.0819825171857772	0.0638580076715161	0.0621301324691248	0.0139221976916415	0.000440258547407257	in	in
Crocidura_monax	7	5	36	0.00469005762333365	0.00351482262946752	0.0327255352720057	0.00720077425995706	0.00514353923608409	0.0370334824998054	42	681	0.0136434718416023	0.0164591878994066	0.000881057268722467	0.0137855604503182	0.0279001468428781	0.0140841780576338	0.0134869428430025	0.00481216856113242	0.000152174131378337	0.000704845814977977	0.013426262757293	0.0298953662182363	0.0137586772695049	0.0130938482450811	0.00535679955147191	0.000169396875516196	in	in
Crocidura_montis	5	2	49	0.00522968818620993	0.000840579710144928	0.0319366715116345	0.00399801290956837	0.00159941606271563	0.0392621371018221	25	1125	0.0126689798026631	0.0149369207232578	0.00289855072463768	0.0129610346245222	0.024822695035461	0.013213628683181	0.0127084405658633	0.00407050742497551	0.000128720746955496	0.00249130637878239	0.0128861521718407	0.024189890641536	0.0131248793919956	0.0126474249516859	0.00384704583846342	0.000121654271126166	in	in
Crocidura_munissii	7	3	46	0.00386251079431733	0.000300386293333739	0.0487229671368109	0.00617896344062428	0.00264812718883898	0.0406054553523557	89	681	0.017628621408154	0.0164773492545525	0	0.0165648391403017	0.0304454233969652	0.0170112099081012	0.0161184683725022	0.00719318393420239	0.000227468448606103	0	0.0168596484916656	0.0301970171239184	0.0172821119034738	0.0164371850798573	0.00680792123012132	0.000215285372181987	in	in
Crocidura_muricauda	6	1	51	0.0227434257285004	0.00426439232409382	0.177896233120114	0.0183131549496389	0.00305219249160648	0.155741042345277	8	402	0.0683013503909026	0.0590190624788002	0.00538971807628524	0.0679618573797678	0.0866500829187396	0.0689923243857452	0.0669313903737904	0.0166057888348383	0.000525121150618827	0.00542740841248302	0.0646660462594942	0.079162875341219	0.0654950772073004	0.0638370153116879	0.0133596833056853	0.000422470280644929	in	in
Crocidura_musseri	1	0	3	0.00159574468085106	0	0.00693333333333333	0.00154698981565038	0	0.00466562986003109	8	1127	0.0028393966282165	0.00206745057500972	0	0.00199419140312883	0.00324616771866546	0.00204706645923407	0.00194131634702358	0.000852071935560044	2.69448804667796e-05	0	0.00183910758633228	0.00266696299588845	0.00187785926216143	0.00180035591050313	0.000624476224937027	1.97476721542464e-05	in	in
Crocidura_nanilla	0	1	1	0	0.00416666666666667	0.00418410041841004	0	0.00328947368421053	0.00330578512396694	5	719	0.00278164116828929	0.00219659527732015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Crocidura_negrina	0	0	10	0	0	0.0133955754008524	0	0	0.00829689135930592	14	1139	0.00445735125278584	0.00276077420998859	0.000351185250219491	0.0043873573309921	0.00526777875329236	0.00444507697333057	0.00432963768865363	0.000930141563713549	2.94136588772544e-05	0.00042142230026339	0.00395462686567165	0.0042142230026339	0.00399408681473551	0.00391516691660779	0.00063588991960628	2.01086048709721e-05	in	in
Crocidura_newmarki	7	9	14	0.00309226793545289	0.00324531803261503	0.00840665898197623	0.00646113490474461	0.00830717344895736	0.0129222698094892	67	681	0.00491474831668138	0.00923019272106233	0.000587371512481645	0.00489270680372002	0.0120411160058737	0.00501853722704772	0.00476687638039232	0.0020277344414304	6.41225932488935e-05	0.000704845814977977	0.00530321775530997	0.0126872246696036	0.00544608421293496	0.00516035129768497	0.00230226704313717	7.28040763825459e-05	in	in
Crocidura_nigripes	1	2	2	0.00131578947368421	0.00236842105263158	0.0029023746701847	0.00135363790186125	0.0027072758037225	0.00271186440677965	6	1139	0.00219490781387182	0.00225733634311515	0.00190225343868891	0.00222949890188696	0.00285285285285285	0.00225018701611514	0.00220881078765878	0.000333385207164668	1.05425659284744e-05	0.00187969924812033	0.00222272280559142	0.00268000714668576	0.002242060968764	0.00220338464241885	0.000311630990836859	9.85463720539536e-06	in	in
Crocidura_obscurior	80	15	45	0.0632482449234524	0.0107381966785497	0.0247521828212434	0.050178702905355	0.00940818567938963	0.0282398283134771	71	1113	0.0329128748077485	0.0292755211794621	0	0.0283991189708898	0.0646001796945193	0.0295222044614885	0.0272760334802911	0.0180983189099417	0.000572319095755115	0	0.0282909080987179	0.0608074974118671	0.0293704811003265	0.0272113350971094	0.0173971230447111	0.000550145335554905	in	in
Crocidura_olivieri	57	21	206	0.00522335080942662	0.000675669719278309	0.0575891764606192	0.0249682630803522	0.0091998793080977	0.0904662800077038	309	1139	0.021130751255033	0.0415045198005132	0.00431738623103851	0.0211665605346017	0.0415907710989678	0.0215783683392421	0.0207547527299613	0.00663620805394971	0.000209855324772347	0.00482363581549597	0.0214899324457677	0.0424871471529731	0.0219044452279935	0.0210754196635418	0.00667979827695185	0.000211233768656361	in	in
Crocidura_orientalis	14	6	99	0.0100904236876777	0.0039493958007146	0.082330499039531	0.0100331910822026	0.00429979896800676	0.071136860440579	26	1139	0.032079359562398	0.0284521123186506	0	0.031054338553232	0.0556056507363992	0.031707429885882	0.0304012472205819	0.0105244483296808	0.000332812278385461	0	0.03092205092367	0.056549437123659	0.031526452668633	0.0303176491787069	0.0097398244582747	0.000308000292983637	in	in
Crocidura_pachyura	5	0	23	0.00158416759362254	0	0.0117931411135015	0.00329261542277447	0	0.0151872867544955	34	1139	0.00445266388726394	0.00615183589575062	0.000702370500438982	0.00444642056498463	0.0101258413813287	0.00456528160511891	0.00432755952485036	0.00191542409578348	6.05710282784431e-05	0.00084284460052678	0.00468733847131352	0.011068778824945	0.00481742091431314	0.00455725602831391	0.00209625496696283	6.62894025204358e-05	in	in
Crocidura_palawanensis	4	2	22	0.00256140350877193	0.00157894736842105	0.0129991204925242	0.00279004078459251	0.00139506093684741	0.0153847454115716	25	1139	0.00570676031606672	0.00651573760271388	0	0.00570664004524144	0.0135206321334504	0.00593787068316429	0.00547540940731859	0.00372623977596417	0.000117834047999623	0	0.00618262402038015	0.0118359870367761	0.00643306469854276	0.00593218334221755	0.00403580608898502	0.000127623394359689	in	in
Crocidura_panayensis	1	0	7	0.000657894736842105	0	0.00603090840557859	0.00101493402928809	0	0.0071232836884072	8	1139	0.00222626363978427	0.00270886694384179	0.000351185250219491	0.00219982440737489	0.00333625987708516	0.00224247986274813	0.00215716895200165	0.000687384923993713	2.17370198908186e-05	0.00042142230026339	0.00244003511852503	0.00337137840210712	0.00249084982651446	0.00238922041053559	0.000818869799500414	2.58949367354672e-05	in	in
Crocidura_paradoxura	19	6	106	0.0129306733566368	0.0014611162887025	0.0743886776901833	0.0124479258523759	0.00393099753648843	0.0696030926907315	37	1109	0.0295530966965313	0.0286300644696614	0.00108205590622182	0.0293146547687061	0.0633845227341162	0.0299070943286629	0.0287222152087493	0.00954705601730134	0.000301904419638881	0.00129874815108771	0.0283243894471801	0.0662983425414373	0.0289084095800742	0.0277403693142861	0.00941137847779446	0.000297613919117189	in	in
Crocidura_poensis	25	6	155	0.00942878616928072	0.00179051799746349	0.0711704255309672	0.0154634206053837	0.00371118136766559	0.0961640812062975	62	1088	0.0274230711900168	0.0383878513437643	0.00841300191204589	0.0288771788424826	0.0658062460165711	0.0295241266929785	0.0282302309919867	0.0104254472294308	0.000329681588708935	0.00875609662429441	0.0298100221751721	0.0647447765141504	0.0305387953475229	0.0290812490028213	0.0117440474448505	0.000371379388748084	in	in
Crocidura_rapax	2	1	16	0.00200501253132832	0.00075187969924812	0.0146584579302257	0.00206848151294646	0.00103424075647323	0.0165944978867943	9	1139	0.00579734381314715	0.00655633456531635	0.00304360550190225	0.00575466783728417	0.00790166812993854	0.00581469445203529	0.00569464122253305	0.000967318005569546	3.05892811929121e-05	0.00308893560427302	0.00592031320137138	0.00776817333688748	0.00598001477894299	0.00586061162379977	0.000962080090395996	3.04236437715203e-05	in	in
Crocidura_russula	25	4	91	0.00211087089821958	0.000281701008107868	0.016892846630307	0.0154226248862425	0.00247152868018832	0.0563090459435751	80	1139	0.00641928551122983	0.024714200547565	0.00110619469026549	0.00646206399285414	0.0525811209439528	0.00691429713978999	0.00600983084591829	0.00728765511032344	0.000230455889503877	0.00116087839798782	0.00715495430889236	0.0519964896884604	0.00767297307900552	0.0066369355387792	0.00834777849177458	0.000263979934365729	in	in
Crocidura_shantungensis	24	15	119	0.00383385133512203	0.000938480722166571	0.0318894924430348	0.0115456778081497	0.0072159446056273	0.0573981667250799	138	1139	0.0122033396116592	0.0253584414304529	0.00368744512730465	0.0123649107404156	0.0197541703248464	0.0125628550809736	0.0121669663998575	0.00318983713334917	0.000100871507063656	0.0042142230026339	0.0129490434077628	0.0210711150131695	0.0131489203172207	0.0127491664983049	0.00322098013052838	0.000101856335106161	in	out
Crocidura_sibirica	18	3	28	0.00536876748310505	0.000780798149219202	0.0141510062604594	0.0123851597473994	0.00206415311432423	0.0193064935201143	30	1139	0.00676037428709161	0.0112462133964463	0.00122914837576822	0.00671575485487088	0.0129515418502203	0.0068273423799612	0.00660416732978056	0.00179821272054651	5.68644791441484e-05	0.00131133209485303	0.00698378630478305	0.0126825954025593	0.00708690311235447	0.00688066949721163	0.00166170864464455	5.25478412466814e-05	in	in
Crocidura_sicula	0	4	8	0	0.0124610591900312	0.0250391236306729	0	0.0124610591900312	0.0250391236306729	5	641	0.0124804992199688	0.0124804992199688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Crocidura_stenocephala	3	0	7	0.0052863436123348	0	0.0123348017621145	0.00634361233480178	0	0.0148017621145375	5	681	0.00587371512481645	0.00704845814977977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Crocidura_suaveolens	55	38	239	0.0194714372022401	0.00498597487608612	0.130837981730145	0.0242896972534005	0.0167843408741693	0.105824845688786	291	1139	0.0516957082225538	0.0489185004300272	0.00263388937664618	0.0524582398259171	0.0856627592425609	0.0533453655292363	0.0515711141225979	0.0142958697501455	0.000452075095435622	0.00275239879200278	0.0514032278808396	0.0840220385674932	0.0522201695028014	0.0505862862588778	0.0131648660131727	0.000416309616925659	in	in
